date,startup_name,industry,city,investors,investment_type,amount_usd,year,month
2015-06-03,iCustomadeit,Bespoke Merchandize Marketplace,Pune,"Virendra Shahney, Dr Paresh Doshi",Seed Funding,250000.0,2015.0,6.0
2015-06-04,Ecom Express,Logistics Solution Provider,Delhi,Warburg Pincus,Private Equity,137000000.0,2015.0,6.0
2015-06-04,Vidooly,Video Intelligence Platform,Noida,Bessemer Venture Partners,Private Equity,1000000.0,2015.0,6.0
2015-06-04,Zopper,Hyperlocal Shopping App,Mumbai,"Tiger Global,\\xc2\\xa0 Nirvana Ventures Advisors",Private Equity,20000000.0,2015.0,6.0
2015-06-04,Flipkart,eCommerce platform,Bengaluru,Morgan Stanley,Private Equity,50000000.0,2015.0,6.0
2015-06-05,kWatt Solutions,Renewable energy solutions,Mumbai,,Seed Funding,500000.0,2015.0,6.0
2015-06-05,Medwell Ventures,Healthcare\\nService provider,Bengaluru,"Fidelity Growth Partners, Fidelity Biosciences",Private Equity,10000000.0,2015.0,6.0
2015-06-05,Jugnoo,Auto Rickshaw Based Services,Chandigarh,"Snow Leopard, Paytm",Private Equity,5000000.0,2015.0,6.0
2015-06-08,Applied Solar Technologies,Off-grid Solar Power,Mumbai,"Future Fund,Bessemer Venture, Capricorn Investment and IFC",Private Equity,40000000.0,2015.0,6.0
2015-06-09,Clovia,Private Label lingerie Ecommerce,Delhi,IvyCap Ventures,Private Equity,5000000.0,2015.0,6.0
2015-06-09,Swiggy,Online Food Ordering,Bengaluru,"Norwest Venture Partners, SAIF Partners, Accel Partners",Private Equity,16500000.0,2015.0,6.0
2015-06-09,PayMango,Mobile Commerce Platform,Gurgaon,Group of Angel Investors,Seed Funding,234000.0,2015.0,6.0
2015-06-09,Teritree,Digital Marketing Services,Bengaluru,KCL,Seed Funding,140000.0,2015.0,6.0
2015-06-10,Voonik,Fashion Ecommerce store,Bengaluru,"Sequoia Capital, Seedfund",Private Equity,5000000.0,2015.0,6.0
2015-06-11,AdStringO,Mobile Compression Software,Mumbai,"Arihant Patni, Vishal Khare,\\xc2\\xa0 Viswanath Ramachandran",Seed Funding,350000.0,2015.0,6.0
2015-06-11,Faircent.com,Peer to Peer Lending platform,Gurgaon,M&S Partners Pte. Ltd,Seed Funding,250000.0,2015.0,6.0
2015-06-12,La Renon,Global Healthcare products,Ahmedabad,Sequoia Capital,Private Equity,16000000.0,2015.0,6.0
2015-06-15,Homelane,Home Furnishing Solutions,Bengaluru,Sequoia Capital,Private Equity,50000000.0,2015.0,6.0
2015-06-15,Shippr,Intra-City Logistics service,Bengaluru,i2india Pvt Ltd,Seed Funding,500000.0,2015.0,6.0
2015-06-16,CouponRaja,Online Coupon & comparison platform,Mumbai,"Mahesh Pratapneni, Pallab Chatterjee & others",Seed Funding,500000.0,2015.0,6.0
2015-06-17,MyDentist,Dental Clinic chain,Mumbai,"LGT Group, Asian Healthcare fund, Seedfund",Private Equity,8200000.0,2015.0,6.0
2015-06-18,Fracktal Works,3D Printer Manufacturer,Bengaluru,Neoteric Infomatique Limited,Private Equity,3000000.0,2015.0,6.0
2015-06-18,Hansa Customer Equity,IT / Customer Engagement Consulting,Mumbai,ASK Pravi,Private Equity,5000000.0,2015.0,6.0
2015-06-19,Housejoy,Home services marketplace,Bengaluru,Matrix Partners,Private Equity,4000000.0,2015.0,6.0
2015-06-19,FundsIndia.com,Financial Services Platform,Chennai,"Faering Capital, Foundation Capital, Inventus Capital Partners",Private Equity,11000000.0,2015.0,6.0
2015-06-20,Cupick,Social Network for Artists,Bengaluru,Group of Angel Investors from US/India,Seed Funding,120000.0,2015.0,6.0
2015-06-20,Tracxn,Startup funding platform,Bengaluru,"Sachin Bansal, Bunny Bansal & other investors",Private Equity,10000000.0,2015.0,6.0
2015-06-21,Holachef,Food Delivery Platform,Mumbai,"Kalaari Capital, India Quotient",Private Equity,3100000.0,2015.0,6.0
2015-06-22,elong,Data Driven recruitment recommendation,Bengaluru,"Kunal Bahl, Rohit Bansal, Blume Ventures, Phanindra Sama, Raju Reddy",Private Equity,5000000.0,2015.0,6.0
2015-06-22,Vidgyor,Video Advertisement Platform,Bengaluru,AngelPrime,Seed Funding,500000.0,2015.0,6.0
2015-06-23,Goodservice,Mobile Chat based concierge service,Delhi,Sequoia Capital,Private Equity,1600000.0,2015.0,6.0
2015-06-23,Treebo,Online Budget Hotel Booking Service,Bengaluru,"Matrix Partners India, SAIF Partners",Private Equity,6000000.0,2015.0,6.0
2015-06-23,EduKart,Online education marketplace,Delhi,"Holostik Group, YouWeCan Ventures, 500 Startups, Vijay Shekhar Sharma, Manish Kheterpal, Amit Patni",Private Equity,1000000.0,2015.0,6.0
2015-06-24,Indix,SaaS product intelligence platform,Unknown,"Nokia Growth Partners, Nexus Venture Partners, Avalon Ventures",Private Equity,15000000.0,2015.0,6.0
2015-06-24,The Porter,Logistics Tech,Mumbai,"Sequoia Capital, Kae Capital, Anupam Mittal, Sandeep Tandon",Private Equity,5500000.0,2015.0,6.0
2015-06-24,Retention.ai,App Analytics platform,Bengaluru,"Mercury Fund, Anshu Sharma, Pratyush Prasanna, Robert Winters & others",Seed Funding,500000.0,2015.0,6.0
2015-06-25,Fusion Microfinance,Micro Finance Platform,Delhi,"Development finance institution Belgian Investment Company, Oikocredit",Private Equity,8600000.0,2015.0,6.0
2015-06-25,Zinka,Freight logistics platform,Bengaluru,"Accel Partners, Flipkart",Private Equity,6000000.0,2015.0,6.0
2015-06-26,CreditMantri,Credit Management Services,Chennai,"IDG Ventures India, Elevar Equity, Accion Venture Lab",Private Equity,2500000.0,2015.0,6.0
2015-06-26,GetMyPeon,Hyperlocal Handyman Services,Mumbai,Undisclosed investors,Seed Funding,250000.0,2015.0,6.0
2015-06-29,UrbanClap,Hyperlocal services marketplace,Delhi,"SAIF Partners,\\xc2\\xa0 Accel Partners",Private Equity,10000000.0,2015.0,6.0
2015-06-29,AdWyze,Marketing / Advertising Automation platform,Bengaluru,Mape Advisory,Seed Funding,1000000.0,2015.0,6.0
2015-06-29,Zimmber,Hyperlocal Handyman Services,Mumbai,"Naveen Tiwari, Mohit Saxena, Amit Gupta, Piyush Shah, Manish Dugar",Seed Funding,400000.0,2015.0,6.0
2015-06-30,Flatchat,Flat rental Mobile App,Bengaluru,Commonfloor,Private Equity,2500000.0,2015.0,6.0
2015-06-30,MyCFO,Wealth Management Platform,Mumbai,Sameer Koticha,Private Equity,1500000.0,2015.0,6.0
2015-05-01,Foodpanda,Online Food Delivery,Gurgaon,"Goldman Sachs, Rocket Internet",Private Equity,100000000.0,2015.0,5.0
2015-05-01,Termsheet,Fund Raising Platform,Chennai,"Anand Vijay, Nipun Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Lochan, Azmul Haque, Nikhil Bagri",Seed Funding,100000.0,2015.0,5.0
2015-05-04,Applicate,Workforce Management Software,Bengaluru,"Rishi Vasudev, Amit Gupta, Rajiv Nayan",Seed Funding,550000.0,2015.0,5.0
2015-05-04,World Art Community,Online Art Marketplace,Gurgaon,Viraj Tyagi & others,Seed Funding,200000.0,2015.0,5.0
2015-05-04,SpoonJoy,Online Food Delivery,Bengaluru,SAIF Partners,Seed Funding,1000000.0,2015.0,5.0
2015-05-05,Seed Schools,Affordable Education,Hyderabad,Acumen Fund,Seed Funding,650000.0,2015.0,5.0
2015-05-05,Ignis Careers,Career Development,Hyderabad,Acumen Fund,Seed Funding,250000.0,2015.0,5.0
2015-05-05,Square Yards,Real Estate Advisory,Gurgaon,Undisclosed Investors,Private Equity,6000000.0,2015.0,5.0
2015-05-05,Fintellix,Banking Analytics Platform,Bengaluru,"IDG Ventures, Sequoia Capital",Private Equity,15000000.0,2015.0,5.0
2015-05-06,Delhivery,Ecommerce Logistics,Gurgaon,"Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet",Private Equity,85000000.0,2015.0,5.0
2015-05-06,Swiggy,Online Food Delivery,Bengaluru,Norwest Venture Partners,Private Equity,15000000.0,2015.0,5.0
2015-05-07,Box8,Online Food Delivery,Mumbai,Mayfield Ventures,Private Equity,3500000.0,2015.0,5.0
2015-05-07,Toppr,Online Education Platform,Mumbai,"Fidelity Growth Partners India, SAIF Partners,\\xc2\\xa0 Helion Ventures",Private Equity,10000000.0,2015.0,5.0
2015-05-07,Vedantu,Online Education Platform,Bengaluru,"Accel Partners, Tiger Global Management",Private Equity,5000000.0,2015.0,5.0
2015-05-08,BuyHatke,Online Product Comparison,Bengaluru,"S.Gopalakrishnan, Beenos",Seed Funding,1000000.0,2015.0,5.0
2015-05-08,Uniken,Online Security Platform,Pune,Exfinity Ventures,Private Equity,2000000.0,2015.0,5.0
2015-05-08,GrandOpinion,Online Medical Diagnostic,Delhi,Florida based Angel investor,Seed Funding,150000.0,2015.0,5.0
2015-05-12,ZapStitch,Cloud Data Integration Platform,Bengaluru,"Helion Venture Partners, Orios Venture Partners",Private Equity,2000000.0,2015.0,5.0
2015-05-12,Wassup,Mobile Laundry Cleaning Service,Chennai,"Arun Chandra Mohan, Praveen Sinha",Private Equity,2000000.0,2015.0,5.0
,Plancess,Online Education Platform,Mumbai,"Rajendra Gogri,\\xc2\\xa0 Chandrakant Gogri",Seed Funding,2000000.0,,
2015-05-14,IndianRoots.com,Lifestyle Ecommerce Portal,Gurgaon,KJS Group,Private Equity,5000000.0,2015.0,5.0
2015-05-14,RedPolka,Online Fashion Aggregator,Mumbai,Undisclosed Investors,Seed Funding,250000.0,2015.0,5.0
2015-05-15,Venturesity,Online Job skills Showcase,Bengaluru,"Phanindra Sama, Jay Sethuram, Hemant Kanakia, Ravi Trivedi",Seed Funding,270000.0,2015.0,5.0
2015-05-19,Chaayos,Offline Tea Chain,Delhi,Tiger Global Management,Private Equity,1000000.0,2015.0,5.0
2015-05-19,Akosha,Business Messaging App,Delhi,Sequoia Capital,Private Equity,16000000.0,2015.0,5.0
2015-05-19,Cooey,Health Mobile App,Bengaluru,Subhash Goyal,Seed Funding,470000.0,2015.0,5.0
2015-05-19,MeetUniv,Online Ed-Tech Platform,Noida,Peesh Venture Capital,Seed Funding,1000000.0,2015.0,5.0
2015-05-19,Crown-it,Hyperlocal Mobile Marketplace,Gurgaon,"Accel Partners, Helion Venture Partners",Private Equity,5500000.0,2015.0,5.0
2015-05-19,Trucksfirst,Trucking Logistic Operations,Gurgaon,SAIF partners,Private Equity,10000000.0,2015.0,5.0
2015-05-20,Lookup,B2C Messaging App,Bengaluru,Biz Stone,Private Equity,3000000.0,2015.0,5.0
2015-05-22,\\xc2\\xa0Nudgespot,Customer Engagement Platform,Bengaluru,"Kae Capital, Anoop Goyal, Mike Shah, VA Sastry",Seed Funding,625000.0,2015.0,5.0
2015-05-22,EveningFlavors,Online Table Reservation,Bengaluru,Sandiep Shrivatsava,Seed Funding,500000.0,2015.0,5.0
2015-05-25,ZenParent,Parents focused Web Content,Bengaluru,i2india Ventures,Seed Funding,500000.0,2015.0,5.0
2015-05-26,UrbanPro,On-demand Service marketplace,Bengaluru,Nirvana Venture Advisors,Private Equity,2000000.0,2015.0,5.0
2015-05-26,Goodbox,On-Demand Business messaging,Bengaluru,Manipal Group,Seed Funding,200000.0,2015.0,5.0
2015-05-26,Renderlogy,Online Home D\\xc3\\xa9cor,Hyderabad,Astarc Ventures,Private Equity,1000000.0,2015.0,5.0
2015-05-27,Postman,API Workflow platform,Bengaluru,Nexus Venture Partners,Seed Funding,1000000.0,2015.0,5.0
2015-05-27,Casa2inns,Affordable Hotel Booking Online,Delhi,"Accel Partners, Kalaari Capital",Private Equity,5000000.0,2015.0,5.0
2015-05-27,FleetRover,Logistics Intelligence,Goa,"Tim Chen, Sanjay Venkat",Seed Funding,180000.0,2015.0,5.0
2015-05-28,TheKarrier,Last Mile Logistics,Bengaluru,"Sol Primero, Outbox Ventures, Nikunj Jain",Seed Funding,240000.0,2015.0,5.0
2015-05-28,Zoomcar,Self-driven Car rental,Bengaluru,Sequoia Capital,Private Equity,5000000.0,2015.0,5.0
2015-05-30,Ather Energy,Electric Scooter Manufacturer,Bengaluru,Tiger Global,Private Equity,12000000.0,2015.0,5.0
2015-04-03,Swiggy,Online Food Delivery,Bengaluru,"Accel Partners, SAIF Partners",Private Equity,2000000.0,2015.0,4.0
2015-04-04,Bluegape,Web Content Publishing,Gurgaon,"Rudy Gopalakrishnan, ah! Ventures",Seed Funding,200000.0,2015.0,4.0
2015-04-04,KeepTrax,Location Based App,Dallas / Hyderabad,,Seed Funding,1000000.0,2015.0,4.0
2015-04-06,InstaLively,Video Streaming,Delhi,"Rajesh Sawheny , Rajan Anandan, Amit Ranjan, Niraj Singh, AECAL, MeraEvents.",Seed Funding,120000.0,2015.0,4.0
2015-04-07,Pricejugaad,Price Comparison,Hyderabad,"Amit Tyagi, Sandeep Acharya & others",Seed Funding,165000.0,2015.0,4.0
2015-04-07,Quikr,Online Classifieds,Mumbai,"Tiger Global, Investment AB Kinnevik, Steadview Capital",Private Equity,150000000.0,2015.0,4.0
2015-04-07,PressPlay,Travel Entertainment,Delhi,"Sequoia Capital, Jason Hirschhorn, Jarett Posner, and Amit Bhatiani",Seed Funding,2200000.0,2015.0,4.0
2015-04-08,FirstCry.com,eCommerce,Pune,"Silicon Valley Ventures, NEA Ventures, Valiant Capital, IDG Ventures India,\\xc2\\xa0 SAIF Partners, Vertex Ventures",Private Equity,10000000.0,2015.0,4.0
2015-04-08,MobiKwik,Digital / Mobile Wallet,Gurgaon,"Tree Line Asia, Cisco Investments, American Express, Sequoia Capital",Private Equity,25000000.0,2015.0,4.0
2015-04-08,Olacabs,Cab Aggregator,Bengaluru,"DST Global, Steadview Capital, Tiger Global, Accel Partners & Others",Private Equity,400000000.0,2015.0,4.0
2015-04-09,Gadgetwood,Device Repair Svcs,Delhi,"Ajai Chowdhry, Ashvin Chadha, Yogesh Bansal,\\nNitin Singhal & Others",Seed Funding,200000.0,2015.0,4.0
2015-04-09,Bonhomia,Premium Beverages,Delhi,"Kanwaljit Singh, Shripad Nadkarni, Sarvesh Shahra & Others",Seed Funding,2000000.0,2015.0,4.0
2015-04-09,Changer Mints,Digital / Mobile Wallet,Kolkata,Hyderabad based investor,Seed Funding,165000.0,2015.0,4.0
2015-04-09,Urban Ladder,Online Furnishing\\neCommerce,Bengaluru,"Sequoia Capital, TR Capital, Steadview Capital, SAIF Partners, Kalaari Capital",Private Equity,50000000.0,2015.0,4.0
2015-04-10,Whatfix,Interactive\\xc2\\xa0 How-To Guides,Bengaluru,"Helion Venture Partner, Powerhouse Ventures, GSF and Other angel investors",Seed Funding,900000.0,2015.0,4.0
2015-04-11,Zomato,Restaurant Reviews,Gurgaon,Info Edge (India),Private Equity,25000000.0,2015.0,4.0
2015-04-13,ZopNow,Online Grocer,Bengaluru,"Dragoneer Investment, Accel Partners, Qualcomm Ventures, Times Internet",Private Equity,10000000.0,2015.0,4.0
2015-04-13,Nayi Disha,Ed-Tech,Delhi,"Ajay Relan,",Seed Funding,300000.0,2015.0,4.0
,The Porter,Logistics Tech,Mumbai,Kae Capital,Seed Funding,500000.0,,
2015-04-13,Commeasure,Online Hotel Booking,Noida,Jungle Ventures,Seed Funding,1000000.0,2015.0,4.0
2015-04-13,Capricoast,Online Kitchen Furniture,Bengaluru,Accel Partners India,Seed Funding,1250000.0,2015.0,4.0
2015-04-14,LocalOye,Hyper-local Online Services,Mumbai,"Tiger Global Management, Lightspeed Venture Partners",Private Equity,5000000.0,2015.0,4.0
2015-04-15,Grofers,Hyper-Local Online/Mobile Grocery,Gurgaon,"Tiger Global, Sequoia Capital",Private Equity,35000000.0,2015.0,4.0
2015-04-15,PepperTap,Hyper-Local Online/Mobile Grocery,Gurgaon,"SAIF Partners, Sequoia Capital",Private Equity,10000000.0,2015.0,4.0
2015-04-15,PolicyBazaar,Online Policy Aggregator,Gurgaon,"PremjiInvest, Tiger Global, Ribbit Capital",Private Equity,40000000.0,2015.0,4.0
2015-04-16,UrbanClap,Hyperlocal Mobile Services Marketplace,Delhi,"SAIF Partners, Accel Partners, Kunal Bahl, Rohit Bansal",Seed Funding,1600000.0,2015.0,4.0
2015-04-16,Taskbob,OnDemand\\nMobile Handyman Services,Mumbai,"Orios Venture Partners, Mayfield India",Seed Funding,1200000.0,2015.0,4.0
2015-04-17,Robosoft,Mobile App Development,Udupi,"Ascent Capital, Kalaari Capital",Private Equity,12000000.0,2015.0,4.0
2015-04-20,Pastiwala,Material Collection & Recycling,Vadodara,Agnus Capital,Private Equity,4000000.0,2015.0,4.0
2015-04-20,1mg (Healthkartplus),Online Pharmacy & Drug DB,Gurgaon,"Deep Kalra, Sequoia Capital, Omidyar Network, Intel Capital & Kae Capital",Private Equity,6000000.0,2015.0,4.0
2015-04-20,Freshdesk,Online / Mobile Customer Support,Chennai,"Tiger Global, Google Capital & Accel Partners",Private Equity,50000000.0,2015.0,4.0
2015-04-20,Sulekha.com,Online Classifieds & Listings,Chennai,GIC ventures,Private Equity,28000000.0,2015.0,4.0
2015-04-22,Eat.Shop.Love,Fashion ECommerce,Bengaluru,Undisclosed Investor,Private Equity,3500000.0,2015.0,4.0
2015-04-22,Avanti Learning,Private Coaching Centers,Delhi,"Michael & Susan Dell Foundation, Pearson Learning Fund",Private Equity,1500000.0,2015.0,4.0
2015-04-23,Simplilearn,Online Certification Courses,Bengaluru,"Mayfield Ventures, Kalaari Capital, Helion Ventures",Private Equity,15000000.0,2015.0,4.0
2015-04-23,Craftstvilla,Ethnic Product eCommerce,Mumbai,"Sequoia Capital, Nexus venture Partners, Lightspeed Ventures, GFC",Private Equity,18000000.0,2015.0,4.0
2015-04-23,HeadOut,Last Minute Travel Deals mobile marketplace,Bangalore / SFO,"Version One Ventures, 500 Startups, Nexus Venture Partners and Arena Ventures",Seed Funding,1800000.0,2015.0,4.0
2015-04-23,happay,usiness expense management,Bengaluru,AngelPrime,Seed Funding,500000.0,2015.0,4.0
2015-04-23,Jugnoo,Auto Rickshaw based Logistics,Chandigarh,"Rakesh Mathur, Vikas Taneja & others",Seed Funding,1000000.0,2015.0,4.0
2015-04-24,Coverfox,Online Insurance Aggregator,Mumbai,"Accel US, Accel India, SAIF Partners.",Private Equity,12000000.0,2015.0,4.0
2015-04-27,Torqus,Restaurant Management Platform,Pune,S S Mukherji & Others,Seed Funding,350000.0,2015.0,4.0
2015-04-27,Grab,Food Logistics & Delivery,Mumbai,"Oliphans Capital, Haresh Chawla",Seed Funding,1000000.0,2015.0,4.0
2015-04-27,LogicRoots,Interactive Educational Games,Jaipur,"Ah! Ventures, Calcutta Angels,\\xc2\\xa0 91SpringBoard",Seed Funding,400000.0,2015.0,4.0
2015-04-28,Babajobs,Grey collar Job Board,Bengaluru,SEEK Ltd & affiliates,Private Equity,10000000.0,2015.0,4.0
2015-04-28,Jay Robotix,Robotic Program learning,Hyderabad,Cross Border Angels & others,Seed Funding,250000.0,2015.0,4.0
2015-04-28,Naaptol.com,Tele-Shopping / eCommerce,Mumbai,Mitsui & Co & existing investors,Private Equity,21500000.0,2015.0,4.0
2015-04-29,ReGlobe,Used Gadgets Buy / Refurbishing,Gurgaon,"Bessemer Ventures, Blume Ventures",Seed Funding,1000000.0,2015.0,4.0
2015-04-29,Icertis,Cloud Enterprise Software,Pune / US,"Greycroft Partners, Fidelity Growth Partners",Private Equity,6000000.0,2015.0,4.0
2015-04-29,Tracxn,Startup Analytics platform,Bengaluru,SAIF Partners,Private Equity,3500000.0,2015.0,4.0
2015-04-29,Tradelab,Financial Markets Software,Bengaluru,Rainmatter,Seed Funding,400000.0,2015.0,4.0
2015-04-29,PiQube,Hiring Analytics platform,Chennai,The HR Fund,Seed Funding,500000.0,2015.0,4.0
2015-04-29,Travel Triangle,Online Travel Marketplace,Noida,"Bessemer Venture Partners, SAIF Partners",Private Equity,8000000.0,2015.0,4.0
2015-03-02,TrulyMadly.com,Unknown,Unknown,"Helion Venture Partners, Kae Capital",Private Equity,5500000.0,2015.0,3.0
2015-03-02,InstaLively,Unknown,Unknown,Group of Angel Investors,Seed Funding,120000.0,2015.0,3.0
2015-03-03,Vserv,Unknown,Unknown,"Maverick Capital, IDG Ventures India",Private Equity,15000000.0,2015.0,3.0
2015-03-05,Niffler,Unknown,Unknown,SAIF Partners,Seed Funding,1000000.0,2015.0,3.0
2015-03-05,CustomFurnish.com,Unknown,Unknown,"Madhukar Gangadi, Satish Reddy, Srini Raju, Srini Koppolu & SIDBI",Private Equity,2500000.0,2015.0,3.0
2015-03-06,MapMyGenome,Unknown,Unknown,Rajan Anandan & other angel investors,Private Equity,1200000.0,2015.0,3.0
2015-03-09,Crowdfire (formerly Justunfollow),Unknown,Unknown,Kalaari Capital,Private Equity,2500000.0,2015.0,3.0
2015-03-09,Bite Club,Unknown,Unknown,"Powai Lake Ventures, Aneesh Reddy, Ashish Kashyap, Alok Mittal",Seed Funding,500000.0,2015.0,3.0
2015-03-11,Appedo,Unknown,Unknown,Undisclosed Investors,Seed Funding,1000000.0,2015.0,3.0
2015-03-11,Fitraq.com,Unknown,Unknown,Tarun Arora,Seed Funding,150000.0,2015.0,3.0
2015-03-11,ChargeBee,Unknown,Unknown,"Tiger Global, Accel Partners",Private Equity,5000000.0,2015.0,3.0
2015-03-11,Groupon India,Unknown,Unknown,Sequoia Capital,Private Equity,20000000.0,2015.0,3.0
2015-03-12,MoonFrog Labs,Unknown,Unknown,"Tiger Global, Sequoia Capital.",Private Equity,15000000.0,2015.0,3.0
2015-03-13,Foodpanda,Unknown,Unknown,Rocket Internet AG & others,Private Equity,110000000.0,2015.0,3.0
2015-03-13,DiabetOmics,Unknown,Unknown,"VentureEast,\\xc2\\xa0 Varaprasad Reddy",Private Equity,5000000.0,2015.0,3.0
2015-03-14,Daily Rounds,Unknown,Unknown,"Kae Capital, GSF, Teruhide Sato",Seed Funding,500000.0,2015.0,3.0
